Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-371a-3p	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-380-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4659a-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4659b-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4690-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-496	NA	NA	NA	NA	2	NA	NA	10	NA	2	1	3	NA	1	NA
miR-5010-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-542-5p	NA	NA	NA	NA	2	NA	NA	4	NA	NA	NA	NA	NA	1	NA
miR-545-3p	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-548ai	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-548aj-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-570-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-622	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-660-3p	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	2	NA	NA	NA
miR-6728-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6734-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6883-3p	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA
miR-7156-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
let-7f-2-3p	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	1	NA
miR-1285-5p	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1296-5p	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	4	1	1	4	NA
miR-1298-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-133a-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-187-3p	NA	NA	NA	NA	NA	3	1	NA	NA	NA	1	1	NA	1	NA
miR-1909-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1913	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-219a-5p	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	1	3	NA	2	NA
miR-2276-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-27b-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-302c-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-302d-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-30c-2-3p	NA	NA	NA	NA	NA	1	1	NA	NA	1	1	NA	NA	NA	1
miR-3180-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-346	NA	NA	NA	NA	NA	3	NA	NA	1	1	7	1	4	2	NA
miR-3614-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3646	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-433-5p	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-450a-2-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA
miR-4643	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4662a-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4667-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4685-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4700-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4723-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4742-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-4781-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-495-5p	NA	NA	NA	NA	NA	1	NA	1	NA	NA	1	NA	NA	NA	NA
miR-4999-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-511-5p	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA
miR-5589-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-561-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6073	NA	NA	NA	NA	NA	1	NA	NA	1	NA	1	NA	1	NA	NA
miR-614	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA
miR-6516-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-670-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6762-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6767-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6814-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6871-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-769-3p	NA	NA	NA	NA	NA	2	NA	NA	1	NA	7	5	2	NA	NA
miR-874-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-876-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-92a-2-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-98-3p	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	3	NA	2	NA
let-7c-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA
miR-10a-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-148a-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-155-5p	NA	NA	NA	NA	NA	NA	2	1	NA	NA	1	1	4	1	NA
miR-1972	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-216b-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-299-3p	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1	2	2	3	NA
miR-30c-1-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-3167	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA
miR-3651	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
miR-3662	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-3943	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-422a	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	NA	1	NA
miR-4326	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-450a-1-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-4517	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-4676-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA
miR-4758-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-491-3p	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	NA	NA	NA
miR-511-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-548ay-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-550a-3-5p	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA
miR-550a-5p	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA
miR-5591-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-5690	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-6513-3p	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA
miR-663b	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA
miR-6872-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-100-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-1269a	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-1269b	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-223-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-3154	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-3927-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-4470	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-4482-5p	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
miR-4723-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-4772-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-494-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-509-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-6769b-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-1273e	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-132-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	1	9	2	5	2	NA
miR-190a-3p	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	1	3	1	NA	NA
miR-26a-1-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-26a-2-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-5000-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-5187-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA
miR-548as-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-597-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6515-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6716-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-7-2-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA
miR-876-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-877-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	1	NA	1	NA
miR-1264	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4	NA	NA	NA	NA
miR-5010-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA
miR-548as-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-548au-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-584-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1	NA
miR-6765-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-6770-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-7152-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
let-7e-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2	NA	2	NA
miR-1243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-1250-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-1271-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-1273h-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-128-2-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-1286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-1298-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-1587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-210-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3117-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA
miR-3135a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1
miR-3151-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA
miR-3151-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-323a-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA
miR-3618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1
miR-374b-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-374c-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-412-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-432-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-449c-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-4513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-454-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-4636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4646-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4715-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4726-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4733-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-5095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-544a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-548b-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-548g-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA
miR-548l	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-548x-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA
miR-5683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1
miR-6507-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6511b-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6733-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6740-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6748-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6766-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6796-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6803-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-6827-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6866-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6882-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-708-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-7703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-7978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
let-7i-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-103a-2-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-1229-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-128-1-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-1295a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-1343-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-1908-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-2682-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-323b-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-374a-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4474-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4760-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4797-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-490-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA
miR-499a-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-508-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-548a-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-548ah-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-548av-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-5695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-589-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-598-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-6730-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-6764-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-6804-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-6855-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-6881-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-6894-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-7114-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-891a-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-302a-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-302b-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3928-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4787-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-490-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-548au-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-548v	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-6754-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-6758-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-6794-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-6825-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA
miR-1228-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-181b-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-3605-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-452-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-4802-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-548d-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-5584-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-6514-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-6802-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-2355-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-548ae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-6513-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-8073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
