Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-6894-3p	NA	1	NA	NA	NA	1	1	NA	2	NA	3	NA	2	2	NA
miR-7110-3p	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-7703	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-876-3p	NA	1	NA	3	NA	2	NA	NA	4	NA	3	4	2	NA	NA
miR-889-5p	NA	1	NA	NA	2	2	NA	NA	2	NA	2	2	4	1	1
miR-96-5p	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-98-3p	NA	1	1	NA	2	NA	1	2	NA	3	2	1	NA	NA	NA
miR-1200	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1254	NA	NA	1	1	NA	NA	2	NA	NA	2	NA	2	NA	NA	NA
miR-1295b-3p	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA
miR-146b-3p	NA	NA	4	1	NA	NA	1	1	1	NA	1	NA	1	2	1
miR-16-1-3p	NA	NA	1	NA	NA	NA	NA	2	1	NA	NA	NA	NA	1	NA
miR-1908-3p	NA	NA	1	2	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA
miR-1909-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-23b-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3116	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3133	NA	NA	1	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	1
miR-3136-5p	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3149	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3163	NA	NA	1	NA	NA	NA	2	1	NA	NA	NA	1	NA	NA	1
miR-3173-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	1	1	NA	NA
miR-3173-5p	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-3620-3p	NA	NA	1	7	1	2	NA	1	2	3	4	1	4	1	NA
miR-371b-3p	NA	NA	4	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
miR-374c-5p	NA	NA	1	NA	NA	NA	2	3	1	1	2	NA	NA	1	NA
miR-378f	NA	NA	3	NA	NA	2	1	NA	NA	NA	NA	NA	1	NA	3
miR-378i	NA	NA	1	NA	NA	1	2	NA	NA	NA	1	NA	1	NA	NA
miR-3944-3p	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	1	NA	NA	NA
miR-4421	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	3	1	NA	NA	NA
miR-4425	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4477a	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4477b	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4485	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1
miR-4632-3p	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4636	NA	NA	1	1	1	NA	1	3	NA	3	2	NA	NA	1	1
miR-4651	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4654	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4667-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA
miR-4686	NA	NA	2	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1
miR-4695-3p	NA	NA	1	NA	NA	1	NA	NA	NA	NA	2	1	NA	NA	NA
miR-4699-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4699-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4726-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4739	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4767	NA	NA	1	NA	1	1	NA	NA	1	NA	1	1	NA	2	NA
miR-487a-3p	NA	NA	1	2	2	NA	NA	1	1	2	1	NA	NA	1	NA
miR-499a-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-5091	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5095	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-514a-5p	NA	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	2	1
miR-548ag	NA	NA	1	2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-548ax	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-548e-3p	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-548p	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA
miR-548u	NA	NA	2	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-5588-5p	NA	NA	6	1	1	1	1	NA	NA	2	NA	NA	NA	2	2
miR-5591-3p	NA	NA	1	1	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
miR-570-3p	NA	NA	1	NA	NA	NA	NA	NA	2	1	NA	NA	1	NA	NA
miR-616-3p	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6501-3p	NA	NA	1	1	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA
miR-6504-5p	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1	2	NA	NA	NA
miR-6506-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6510-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6727-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6732-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6735-3p	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	1	NA	1	NA
miR-6740-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6776-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6798-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6854-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	1	NA	NA
miR-6877-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-6878-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6894-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1
miR-7114-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-7844-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-7850-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-7974	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2
let-7i-3p	NA	NA	NA	1	NA	2	NA	NA	1	NA	1	NA	1	NA	NA
miR-105-3p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA
miR-1178-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1237-3p	NA	NA	NA	1	NA	1	1	NA	4	NA	4	4	1	2	1
miR-1252-5p	NA	NA	NA	3	1	2	1	NA	3	1	4	NA	1	NA	NA
miR-1253	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-1258	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1
miR-1267	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1273a	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	3	1	NA	NA	NA
miR-1277-3p	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-128-1-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1286	NA	NA	NA	2	NA	NA	NA	NA	3	NA	1	NA	NA	NA	NA
miR-1292-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1304-5p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1343-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-139-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-153-3p	NA	NA	NA	1	NA	1	NA	NA	5	1	2	6	3	1	NA
miR-155-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-206	NA	NA	NA	1	NA	1	NA	NA	3	NA	2	1	1	2	NA
miR-2681-3p	NA	NA	NA	1	NA	1	1	NA	NA	NA	1	NA	NA	NA	NA
miR-302c-3p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
miR-302d-3p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
miR-3074-5p	NA	NA	NA	2	NA	NA	NA	NA	1	2	1	2	NA	NA	NA
miR-3152-5p	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-3180-3p	NA	NA	NA	2	NA	1	NA	1	3	NA	NA	2	1	NA	NA
miR-3193	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1
miR-338-3p	NA	NA	NA	30	NA	2	NA	NA	2	18	NA	1	NA	NA	NA
miR-340-5p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-3622a-3p	NA	NA	NA	1	NA	NA	NA	NA	2	NA	4	4	3	NA	NA
miR-3661	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA
miR-3663-3p	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3675-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3907	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3923	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3944-5p	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-431-5p	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4420	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4474-3p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4506	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4523	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4670-3p	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-4674	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4687-5p	NA	NA	NA	2	NA	NA	1	NA	NA	NA	2	2	NA	NA	2
miR-4698	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4701-5p	NA	NA	NA	1	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4745-3p	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA
miR-4750-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4783-3p	NA	NA	NA	1	NA	2	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-485-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-4999-5p	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-5002-5p	NA	NA	NA	1	NA	NA	1	NA	3	NA	2	1	NA	1	NA
miR-508-5p	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-510-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5192	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5196-3p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	1	NA
miR-544a	NA	NA	NA	2	1	1	NA	3	NA	2	1	2	NA	NA	NA
miR-548v	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA
miR-549a	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	1	NA	NA	NA
miR-5581-3p	NA	NA	NA	2	NA	2	1	NA	2	NA	NA	NA	NA	1	NA
miR-5587-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-568	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-622	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-642a-3p	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-642b-3p	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6501-5p	NA	NA	NA	2	1	NA	NA	NA	NA	1	NA	1	NA	1	NA
miR-6515-3p	NA	NA	NA	1	1	NA	NA	2	NA	NA	NA	NA	1	NA	NA
miR-6515-5p	NA	NA	NA	1	NA	NA	2	NA	NA	NA	1	NA	NA	1	NA
miR-6516-5p	NA	NA	NA	2	2	1	NA	1	3	NA	4	4	2	2	NA
miR-656-5p	NA	NA	NA	2	NA	1	NA	1	3	1	2	3	NA	NA	NA
miR-6726-5p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6732-3p	NA	NA	NA	2	NA	NA	NA	1	1	1	NA	1	NA	NA	NA
miR-6733-5p	NA	NA	NA	1	NA	1	1	NA	NA	NA	1	NA	NA	NA	NA
miR-6734-3p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	2	NA	NA	1	NA
miR-6734-5p	NA	NA	NA	2	NA	NA	NA	NA	1	1	NA	2	NA	1	NA
miR-6738-3p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6738-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6739-3p	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA
miR-6741-3p	NA	NA	NA	1	NA	1	NA	NA	1	1	NA	1	1	NA	NA
miR-6742-3p	NA	NA	NA	3	1	1	NA	NA	3	1	1	1	NA	NA	NA
miR-6746-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-6752-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6756-3p	NA	NA	NA	2	3	1	1	2	3	NA	4	2	2	1	NA
miR-6763-3p	NA	NA	NA	1	NA	2	NA	NA	1	NA	1	NA	NA	1	NA
miR-6775-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-6779-3p	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-6783-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6798-3p	NA	NA	NA	2	NA	NA	NA	NA	2	NA	2	1	NA	NA	NA
miR-6820-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
miR-6847-5p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	1	NA	NA
miR-6859-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6862-3p	NA	NA	NA	1	NA	1	1	NA	NA	NA	1	NA	NA	NA	NA
miR-6873-3p	NA	NA	NA	2	1	NA	1	NA	1	2	NA	NA	NA	NA	NA
miR-6876-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6882-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-6885-3p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	1	1	NA	1	NA
miR-7114-3p	NA	NA	NA	1	NA	4	NA	NA	1	NA	2	3	1	3	NA
miR-758-5p	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-766-5p	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA
miR-7855-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-8071	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA
miR-887-5p	NA	NA	NA	2	NA	1	NA	NA	NA	NA	1	3	NA	NA	NA
miR-103a-2-5p	NA	NA	NA	NA	4	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-1236-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1271-3p	NA	NA	NA	NA	1	NA	1	NA	NA	1	NA	2	NA	NA	NA
miR-1294	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-154-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1910-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-197-5p	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	2	NA	NA	NA
miR-219b-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-219b-5p	NA	NA	NA	NA	2	1	NA	NA	1	1	1	NA	NA	NA	NA
miR-3064-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA
miR-3171	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3612	NA	NA	NA	NA	1	1	NA	1	1	1	NA	NA	1	NA	NA
miR-362-5p	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3667-3p	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	NA	1	1
miR-3681-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-374a-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA
miR-374b-5p	NA	NA	NA	NA	1	NA	1	3	NA	1	2	NA	1	NA	1
miR-3928-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3934-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3936	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4423-5p	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA
miR-4495	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4498	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4521	NA	NA	NA	NA	2	NA	NA	NA	1	NA	NA	NA	1	1	1
miR-4742-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4757-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4760-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-517-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	1	NA
miR-545-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA
miR-548b-5p	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA
miR-548m	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-581	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	1	NA
miR-584-5p	NA	NA	NA	NA	2	NA	NA	NA	2	NA	NA	1	NA	1	NA
miR-617	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-636	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	1	1
miR-6499-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6507-5p	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6733-3p	NA	NA	NA	NA	2	1	NA	NA	NA	1	1	1	2	NA	NA
miR-6773-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-6784-3p	NA	NA	NA	NA	2	NA	NA	1	3	NA	1	1	NA	1	NA
miR-6789-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6806-3p	NA	NA	NA	NA	1	NA	NA	1	NA	3	NA	1	NA	NA	NA
miR-6809-5p	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1	NA	1	NA	NA
miR-6843-3p	NA	NA	NA	NA	1	NA	NA	NA	1	NA	1	NA	1	NA	NA
miR-6858-3p	NA	NA	NA	NA	1	1	NA	1	1	NA	NA	NA	NA	NA	NA
miR-6892-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-7112-3p	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA
let-7g-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1255a	NA	NA	NA	NA	NA	1	NA	1	NA	1	2	NA	NA	2	NA
miR-1255b-5p	NA	NA	NA	NA	NA	1	NA	1	NA	1	2	NA	NA	2	NA
miR-1296-5p	NA	NA	NA	NA	NA	1	NA	NA	2	2	3	1	1	1	NA
miR-19a-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3130-5p	NA	NA	NA	NA	NA	1	NA	1	NA	1	NA	NA	NA	1	NA
miR-3132	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3151-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA
miR-3157-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3159	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	1
miR-3165	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3187-3p	NA	NA	NA	NA	NA	1	NA	NA	1	NA	2	1	1	NA	NA
miR-3622a-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3681-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-410-5p	NA	NA	NA	NA	NA	1	NA	1	NA	NA	1	NA	NA	NA	NA
miR-4525	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4679	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4714-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4776-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4782-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5001-3p	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA	1	NA
miR-504-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5188	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-548ai	NA	NA	NA	NA	NA	1	NA	1	NA	1	2	NA	NA	NA	1
miR-550b-2-5p	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-5584-5p	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1	2	NA	NA
miR-570-5p	NA	NA	NA	NA	NA	1	NA	1	NA	1	2	NA	NA	NA	1
miR-597-5p	NA	NA	NA	NA	NA	1	NA	NA	3	NA	NA	1	NA	NA	1
miR-598-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-642a-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	1	NA	NA
miR-642b-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	1	NA	NA
miR-6507-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-657	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	NA	NA
miR-6720-3p	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6730-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6748-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-6754-3p	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	NA
miR-6766-3p	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	NA	NA	1	NA
miR-6788-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6796-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-6804-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6829-3p	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1	1	NA	NA
miR-6842-5p	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-6855-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	1	NA	NA	NA
miR-6875-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-7109-3p	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	1	NA	NA
miR-1914-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA
miR-3130-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-3131	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-3169	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-34a-3p	NA	NA	NA	NA	NA	NA	1	1	NA	2	NA	NA	1	3	NA
miR-3657	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
